ID,Age,Customer_Segment,Region,Preferred_Channel,Employment_Status,Annual_Income,Spending_Score,Savings_Amount,Loan_Amount,Years_with_Bank,Transaction_Count,Online_Purchases,In_Person_Purchases,Customer_Tenure,Credit_Score,Avg_Transaction_Value,Num_Bounced_Checks,Account_Balance,Referral_Count,Loyalty_Score,Has_Credit_Card,Has_Loan,target
1414,33,Silver,North,Online,Employed,49399.44,27,26221.07,25043.98,19,43,13,19,5,545.71,25.34,0,1552.95,2,6.0,0.0,1.0,1.0
1415,31,Platinum,West,Branch,Retired,56621.3,2,13791.98,26176.71,11,18,9,19,4,213.37,63.19,0,2312.68,2,8.0,1.0,1.0,0.0
1416,47,Bronze,East,Branch,Unemployed,68353.69,60,20749.28,27409.58,7,35,14,20,14,466.28,34.0,0,5016.55,6,4.0,0.0,0.0,0.0
1417,36,Gold,South,Branch,Employed,71170.35,71,407.37,18121.36,19,26,10,29,13,244.0,35.47,0,515.69,4,1.0,1.0,0.0,1.0
1418,25,Bronze,North,Branch,Unemployed,54798.92,66,4055.76,25255.18,5,32,10,21,12,320.85,21.32,0,0.0,2,6.0,0.0,1.0,1.0
1419,62,Bronze,East,Branch,Employed,41810.57,4,10817.58,29498.77,3,25,9,24,9,250.44,5.0,0,8807.0,1,10.0,0.0,1.0,1.0
1420,67,Bronze,East,Branch,Retired,43348.56,81,0.0,52226.25,28,36,11,18,5,392.13,43.42,0,7000.91,2,1.0,0.0,1.0,1.0
1421,29,Bronze,West,Online,Unemployed,49099.44,69,21186.6,35962.25,9,29,11,18,7,167.46,45.09,0,8070.34,2,4.0,1.0,0.0,0.0
1422,42,Gold,West,Phone,Employed,47941.82,19,3283.66,0.0,27,24,14,27,1,338.79,61.71,1,7440.17,3,7.0,1.0,1.0,1.0
1423,28,Gold,West,Online,Self-Employed,62381.22,88,5904.96,26792.13,29,31,9,20,14,347.1,48.35,0,3870.38,2,2.0,0.0,0.0,1.0
1424,34,Platinum,South,Branch,Unemployed,49785.94,35,24379.34,15740.52,20,17,12,21,1,411.77,34.25,0,8748.85,2,5.0,1.0,0.0,0.0
1425,22,Silver,North,Phone,Retired,47502.72,89,17324.89,18037.11,9,31,8,16,4,180.64,5.0,0,7830.09,3,3.0,1.0,0.0,1.0
1426,28,Gold,West,Phone,Self-Employed,42963.04,10,8136.79,26289.85,13,43,7,24,13,305.99,87.62,0,743.98,0,5.0,1.0,0.0,1.0
1427,66,Gold,West,Branch,Unemployed,40495.4,99,20161.16,24112.32,23,25,11,31,1,110.66,12.5,0,6301.86,2,2.0,1.0,0.0,1.0
1428,47,Silver,West,Branch,Unemployed,39126.29,45,22137.65,16312.16,25,34,10,23,3,242.8,29.6,0,2114.72,2,2.0,1.0,1.0,0.0
1429,36,Gold,North,Branch,Unemployed,42438.07,37,0.0,30223.05,3,19,11,21,3,176.05,11.35,0,3028.7,0,3.0,1.0,1.0,0.0
1430,64,Bronze,North,Branch,Unemployed,60814.95,87,6382.46,31735.12,21,32,12,16,8,356.83,34.6,0,1224.37,4,7.0,0.0,1.0,0.0
1431,36,Bronze,West,Branch,Employed,53565.98,20,14510.78,23355.46,12,25,13,25,4,323.39,59.51,0,7968.59,0,1.0,0.0,1.0,0.0
1432,22,Silver,West,Branch,Employed,101433.66,14,16285.03,8750.08,19,27,12,24,5,399.87,5.0,0,7299.12,3,7.0,0.0,1.0,0.0
1433,23,Platinum,East,Phone,Unemployed,30603.17,75,14815.56,25908.91,23,28,11,20,4,360.84,34.38,0,7372.72,2,10.0,1.0,0.0,0.0
1434,47,Platinum,West,Branch,Retired,37714.21,78,8665.61,26818.36,6,22,19,16,2,290.61,82.55,1,2176.72,2,10.0,0.0,1.0,0.0
1435,57,Silver,South,Branch,Employed,41482.88,80,6571.6,16439.77,26,19,7,23,7,425.81,22.89,0,4551.06,1,5.0,1.0,0.0,0.0
1436,68,Silver,South,Phone,Unemployed,40627.48,52,10419.53,19201.51,19,38,10,21,5,256.35,44.29,0,9012.76,2,2.0,0.0,1.0,1.0
1437,62,Bronze,West,Online,Unemployed,32870.87,95,10747.75,26672.6,20,35,8,22,7,441.04,29.34,0,5575.57,2,8.0,1.0,1.0,0.0
1438,69,Platinum,North,Branch,Retired,52475.38,99,2061.0,13340.13,19,29,12,20,6,223.9,61.52,0,3823.61,3,9.0,1.0,0.0,1.0
1439,52,Gold,East,Phone,Retired,55972.21,56,17841.23,5749.34,27,35,14,15,10,322.29,70.05,0,8764.57,1,2.0,1.0,1.0,1.0
1440,64,Bronze,North,Phone,Retired,52490.28,46,2639.38,16866.7,29,28,14,33,14,364.72,16.96,0,3911.02,2,1.0,0.0,1.0,0.0
1441,38,Silver,West,Online,Self-Employed,75738.61,85,10868.29,9237.05,19,24,6,25,5,261.21,97.17,0,1271.38,0,7.0,1.0,0.0,0.0
1442,18,Platinum,South,Branch,Unemployed,50530.57,15,14388.19,17916.0,21,37,11,20,8,254.55,36.48,0,3434.05,2,9.0,0.0,1.0,1.0
1443,69,Gold,East,Branch,Retired,42228.96,58,13667.35,17279.29,6,34,10,24,3,325.51,44.36,0,8360.45,2,6.0,1.0,1.0,1.0
1444,40,Gold,North,Branch,Unemployed,62241.22,53,3358.09,4659.53,1,33,12,16,7,305.11,54.26,0,6188.9,0,3.0,1.0,1.0,1.0
1445,35,Bronze,North,Phone,Employed,41711.46,15,2019.46,29.69,27,33,8,27,6,267.88,58.39,0,4124.25,2,2.0,1.0,0.0,0.0
1446,67,Platinum,West,Branch,Unemployed,49363.27,53,10161.5,29530.24,23,32,7,17,14,408.25,73.52,0,6765.99,4,2.0,0.0,1.0,1.0
1447,62,Platinum,East,Branch,Unemployed,56884.91,53,1935.27,42580.06,4,30,11,19,10,343.88,39.06,0,9495.16,3,3.0,1.0,0.0,0.0
1448,69,Silver,South,Branch,Self-Employed,50583.42,24,9828.23,26069.78,22,26,6,19,7,144.26,64.33,0,3433.13,2,4.0,0.0,1.0,0.0
1449,30,Platinum,West,Branch,Employed,51108.3,10,538.12,25403.56,16,21,6,23,4,297.57,57.98,0,1619.04,2,9.0,0.0,1.0,0.0
1450,67,Platinum,East,Online,Employed,78427.23,1,7291.18,13986.14,29,32,8,30,13,378.88,5.0,0,7121.25,0,8.0,0.0,1.0,1.0
1451,33,Bronze,North,Online,Self-Employed,72151.16,39,1577.71,18384.35,7,32,13,25,2,429.91,58.63,1,4765.08,4,1.0,1.0,1.0,1.0
1452,51,Platinum,West,Online,Retired,42269.09,98,2100.93,28989.52,23,34,9,27,5,237.06,80.29,0,2269.1,2,6.0,0.0,1.0,1.0
1453,48,Gold,North,Branch,Retired,60405.47,97,10378.59,36507.58,19,21,16,20,5,307.09,27.4,0,3120.27,0,3.0,1.0,1.0,1.0
1454,20,Bronze,North,Branch,Unemployed,61876.18,62,10874.86,15745.65,3,40,11,19,10,388.27,83.8,0,3586.69,2,2.0,0.0,1.0,1.0
1455,51,Bronze,West,Phone,Self-Employed,44514.84,2,8471.3,7416.74,19,40,9,20,2,233.74,31.56,1,7979.77,1,1.0,1.0,1.0,0.0
1456,67,Silver,West,Phone,Retired,54680.93,57,1572.53,17758.3,14,22,13,25,1,308.4,38.14,0,3592.35,0,3.0,1.0,1.0,0.0
1457,25,Platinum,West,Phone,Employed,54798.92,66,4055.76,25255.18,5,32,10,21,12,320.85,21.32,0,0.0,2,6.0,0.0,1.0,1.0
1458,60,Silver,West,Branch,Self-Employed,60623.99,47,2441.12,10097.93,7,33,5,19,2,268.11,43.18,0,7638.76,4,5.0,1.0,1.0,1.0
1459,26,Gold,West,Online,Retired,29611.98,52,9855.59,19265.24,17,32,7,21,2,376.64,43.21,0,8753.1,1,3.0,1.0,1.0,0.0
1460,50,Bronze,North,Online,Employed,43669.91,15,9735.47,24117.83,5,33,11,24,1,372.07,38.49,0,2843.92,0,4.0,0.0,0.0,1.0
1461,56,Bronze,South,Online,Self-Employed,42539.68,2,10734.66,41047.61,12,35,8,19,13,257.96,5.51,0,7786.37,2,4.0,1.0,1.0,1.0
1462,34,Bronze,South,Branch,Unemployed,53250.79,48,1441.5,10212.26,0,28,8,20,14,386.02,40.59,1,3148.47,2,3.0,1.0,0.0,1.0
1463,41,Gold,West,Online,Unemployed,40142.98,96,10080.58,20945.15,10,30,15,17,9,159.69,77.94,1,5808.5,3,9.0,1.0,0.0,0.0
1464,61,Gold,North,Phone,Employed,74955.99,50,17865.34,8629.9,25,28,3,15,13,223.43,47.64,0,12200.35,3,7.0,1.0,0.0,1.0
1465,32,Silver,South,Phone,Retired,33170.48,61,12240.97,19142.97,17,39,8,21,14,405.28,18.31,0,1224.53,4,6.0,0.0,0.0,0.0
1466,51,Silver,South,Online,Retired,49396.93,35,11646.37,25855.37,12,39,9,25,7,359.15,26.16,0,8914.29,0,7.0,1.0,1.0,0.0
1467,65,Silver,South,Phone,Self-Employed,65391.31,70,0.0,16982.91,4,31,15,19,2,493.46,89.93,0,63.01,2,3.0,0.0,0.0,1.0
1468,39,Platinum,North,Online,Employed,56964.81,19,0.0,5434.29,22,38,6,15,13,290.03,72.61,0,1062.19,0,3.0,0.0,0.0,1.0
1469,26,Bronze,West,Online,Retired,53613.15,2,25986.23,12915.56,0,30,19,18,13,409.23,70.21,0,4241.47,3,3.0,1.0,1.0,0.0
1470,43,Bronze,West,Phone,Unemployed,61764.27,9,26113.17,12075.95,29,31,8,24,2,133.87,56.61,0,3063.54,1,4.0,1.0,1.0,1.0
1471,44,Silver,West,Phone,Employed,44838.53,87,8757.14,19915.59,7,37,13,22,1,254.38,56.67,0,10393.4,2,5.0,1.0,1.0,1.0
1472,20,Bronze,East,Phone,Unemployed,42740.23,69,30415.43,15446.08,24,29,7,23,7,421.64,35.19,0,2541.16,2,6.0,1.0,1.0,1.0
1473,47,Silver,East,Phone,Employed,70243.19,2,15737.47,9421.32,19,42,15,27,11,449.22,39.91,0,3803.97,4,2.0,0.0,0.0,1.0
1474,67,Platinum,East,Online,Self-Employed,52716.68,57,9985.48,0.0,23,35,10,26,14,463.12,16.89,0,3394.65,2,6.0,0.0,1.0,0.0
1475,19,Platinum,North,Phone,Retired,50633.95,7,22710.15,27638.34,11,21,10,18,5,500.11,41.94,0,4804.37,2,6.0,0.0,1.0,1.0
1476,20,Gold,South,Phone,Retired,58903.09,14,13184.23,19519.28,18,34,9,20,3,333.65,70.13,0,3528.17,2,1.0,1.0,1.0,0.0
1477,20,Platinum,South,Branch,Retired,44002.6,37,11283.51,24621.3,7,28,14,22,10,520.42,91.81,0,3516.08,2,5.0,1.0,1.0,1.0
1478,52,Silver,North,Phone,Unemployed,75093.02,25,12673.88,35387.09,29,27,9,17,5,384.97,47.79,0,5094.91,2,7.0,1.0,1.0,1.0
1479,64,Platinum,North,Phone,Retired,53581.07,36,14683.23,24747.22,23,27,16,22,8,493.8,40.12,0,10319.2,4,9.0,1.0,1.0,0.0
1480,46,Gold,West,Online,Employed,53829.92,60,19638.18,0.0,23,23,10,22,1,297.82,5.0,0,7696.33,2,7.0,0.0,0.0,1.0
1481,22,Bronze,West,Online,Unemployed,56784.35,30,13541.3,16907.01,13,21,6,24,6,293.04,20.79,0,1801.14,2,6.0,1.0,1.0,1.0
1482,27,Silver,East,Branch,Self-Employed,15292.11,17,4711.73,27892.69,16,24,10,27,2,415.24,23.68,0,5207.04,2,10.0,1.0,0.0,0.0
1483,39,Bronze,East,Phone,Unemployed,43612.73,94,10413.27,35723.73,21,23,6,18,14,241.35,65.49,0,9331.02,3,9.0,1.0,0.0,1.0
1484,18,Gold,North,Phone,Self-Employed,56826.13,30,5778.78,0.0,21,30,13,13,6,282.32,35.61,0,9076.58,1,10.0,1.0,1.0,1.0
1485,37,Gold,East,Phone,Unemployed,49580.46,28,3822.81,19009.83,26,29,10,26,10,312.44,35.25,0,3207.17,0,2.0,1.0,1.0,0.0
1486,51,Gold,South,Phone,Retired,34990.56,66,8804.09,27934.84,21,34,5,16,10,114.17,43.48,0,5263.97,1,2.0,1.0,1.0,0.0
1487,56,Bronze,North,Phone,Self-Employed,49220.68,50,11609.93,36004.55,12,27,9,23,11,300.09,55.72,2,2612.25,1,10.0,0.0,0.0,1.0
1488,18,Bronze,North,Phone,Retired,75164.38,53,31501.18,24640.75,0,42,8,15,5,211.84,6.3,1,4241.34,2,7.0,0.0,1.0,0.0
1489,66,Bronze,South,Branch,Unemployed,67836.95,32,10843.21,23788.71,9,27,15,16,6,122.49,26.81,0,9543.75,2,8.0,0.0,0.0,1.0
1490,32,Bronze,West,Phone,Self-Employed,63082.3,56,12986.46,19486.51,22,30,11,13,8,271.97,64.37,0,3395.58,1,4.0,0.0,1.0,1.0
1491,41,Gold,West,Phone,Employed,40142.98,96,10080.58,20945.15,10,30,15,17,9,159.69,77.94,1,5808.5,3,9.0,1.0,0.0,0.0
1492,61,Gold,South,Phone,Employed,62816.57,41,8077.82,3105.4,19,35,11,21,2,333.65,61.44,0,3360.52,1,8.0,0.0,0.0,1.0
1493,65,Silver,South,Branch,Unemployed,59117.61,87,5483.27,40360.03,13,27,18,22,5,168.92,39.58,0,4975.28,2,1.0,0.0,0.0,1.0
1494,57,Silver,East,Phone,Self-Employed,24062.26,22,5147.69,8694.61,1,36,11,18,2,293.72,71.0,0,2971.33,3,1.0,1.0,0.0,0.0
1495,62,Bronze,North,Branch,Employed,76021.44,86,32853.57,0.0,28,33,9,23,8,255.62,74.19,0,8018.98,4,7.0,1.0,1.0,1.0
1496,61,Platinum,East,Online,Retired,44907.05,73,24348.02,20782.1,4,20,11,22,7,244.13,52.65,1,1789.34,2,6.0,0.0,0.0,0.0
1497,63,Platinum,South,Phone,Retired,42953.53,58,9767.69,24898.7,17,25,1,21,7,298.79,46.66,0,6665.21,0,8.0,1.0,0.0,0.0
1498,44,Gold,East,Branch,Unemployed,47691.53,66,15369.22,17884.39,16,28,13,20,6,127.59,81.33,0,5795.1,2,3.0,1.0,0.0,0.0
1499,60,Gold,South,Online,Retired,64676.87,53,8592.09,29041.15,15,27,4,31,1,421.43,76.14,0,1936.19,1,4.0,0.0,1.0,1.0
1500,52,Gold,East,Branch,Retired,37709.2,12,0.0,19237.9,13,28,8,21,6,286.54,48.99,0,2668.61,0,9.0,0.0,1.0,0.0
1501,51,Silver,East,Branch,Retired,60132.36,11,10855.18,38254.64,17,26,10,20,1,491.22,26.25,0,7002.75,7,6.0,0.0,0.0,1.0
1502,60,Silver,West,Online,Employed,59815.82,73,15698.55,17815.48,19,31,11,27,4,171.8,25.41,0,10697.29,1,8.0,0.0,0.0,0.0
1503,41,Gold,South,Phone,Self-Employed,34733.54,32,0.0,19918.05,2,43,11,28,7,360.47,43.16,0,2387.34,0,1.0,0.0,1.0,0.0
1504,52,Gold,East,Phone,Unemployed,56518.1,5,0.0,31763.0,9,25,13,17,3,426.07,33.62,1,4525.86,1,9.0,1.0,1.0,1.0
1505,66,Gold,North,Branch,Self-Employed,57257.62,82,11272.08,12024.29,0,34,10,22,7,159.12,68.76,1,8969.8,4,5.0,1.0,0.0,0.0
1506,65,Platinum,East,Online,Self-Employed,58524.1,59,21139.95,35995.26,24,33,4,17,1,314.8,25.16,0,3637.68,0,4.0,1.0,0.0,0.0
1507,37,Silver,East,Phone,Self-Employed,43471.28,83,7186.36,28413.55,2,33,6,17,10,229.96,41.0,0,8741.03,3,7.0,0.0,0.0,1.0
1508,25,Platinum,North,Branch,Employed,20988.68,84,11970.94,41506.0,22,26,9,13,7,204.4,84.84,1,3859.72,3,10.0,1.0,1.0,0.0
1509,51,Platinum,South,Online,Retired,76010.63,19,13715.63,21322.08,15,27,11,19,6,309.04,46.4,1,5248.23,3,2.0,0.0,1.0,0.0
1510,41,Gold,West,Branch,Unemployed,60616.87,93,14720.33,20734.41,8,27,15,20,11,307.77,65.63,0,3079.2,0,1.0,1.0,0.0,1.0
1511,32,Gold,West,Online,Self-Employed,43982.4,47,14277.91,15256.01,15,33,7,21,8,503.95,65.66,0,5654.83,1,6.0,1.0,1.0,1.0
1512,38,Bronze,West,Phone,Retired,40942.43,76,19330.1,27786.87,9,30,9,23,3,176.03,50.02,0,3435.02,1,6.0,0.0,0.0,0.0
1513,49,Bronze,North,Phone,Employed,48991.55,16,0.0,12610.57,28,32,13,18,8,449.18,85.73,0,2424.55,1,10.0,0.0,1.0,1.0
1514,19,Platinum,East,Branch,Self-Employed,54601.85,43,11419.09,30640.22,27,35,7,17,1,383.27,92.21,0,2781.63,1,8.0,0.0,0.0,1.0
1515,57,Silver,South,Phone,Retired,57377.22,49,11797.05,22850.41,22,28,9,11,14,377.22,60.57,0,679.06,3,9.0,0.0,1.0,1.0
1516,38,Gold,East,Phone,Employed,19974.41,10,12493.72,25052.98,27,30,9,14,8,357.77,70.22,0,9014.57,1,3.0,1.0,0.0,0.0
1517,23,Gold,West,Online,Retired,51724.13,27,18767.05,46874.07,13,24,9,34,13,228.73,64.67,0,7725.33,4,9.0,0.0,0.0,1.0
1518,50,Platinum,East,Phone,Unemployed,62572.66,38,0.0,31265.85,1,34,12,27,11,296.09,5.92,0,4623.87,3,4.0,1.0,1.0,1.0
1519,53,Bronze,North,Online,Retired,42692.49,87,6069.65,26043.0,15,20,11,18,4,338.76,19.91,0,4053.9,3,1.0,0.0,1.0,0.0
1520,50,Silver,North,Online,Retired,77867.75,77,16273.21,20483.25,16,26,13,16,14,262.11,62.45,0,6370.91,1,5.0,1.0,0.0,1.0
1521,21,Bronze,South,Branch,Unemployed,58557.31,21,3049.73,26336.27,11,25,13,27,3,304.31,45.95,0,4948.73,4,10.0,0.0,1.0,1.0
1522,20,Bronze,South,Online,Unemployed,22577.53,39,14829.23,3408.74,18,39,4,19,2,154.25,68.99,0,9460.92,3,5.0,0.0,1.0,0.0
1523,21,Bronze,West,Phone,Retired,68806.02,9,0.0,25344.72,12,27,6,21,3,340.37,34.35,0,7589.22,1,2.0,1.0,1.0,1.0
1524,24,Bronze,South,Online,Unemployed,46841.98,5,13075.93,26006.31,2,33,9,20,10,372.37,72.83,0,5176.23,0,7.0,0.0,1.0,1.0
1525,46,Gold,East,Online,Retired,57980.34,56,11003.0,18976.88,25,30,15,19,13,200.58,37.03,1,4759.97,2,4.0,1.0,1.0,1.0
1526,37,Gold,North,Branch,Self-Employed,45693.77,89,7694.23,36486.06,29,22,10,16,9,339.63,51.32,0,7531.2,0,10.0,0.0,1.0,0.0
1527,19,Bronze,North,Phone,Retired,36068.96,52,17060.37,31667.85,0,31,12,24,2,166.73,29.99,0,3967.06,3,5.0,0.0,1.0,0.0
1528,62,Silver,North,Phone,Employed,51709.56,23,17995.0,27008.9,15,26,13,19,13,235.32,68.98,0,10039.09,3,4.0,0.0,0.0,1.0
1529,62,Platinum,South,Phone,Unemployed,61447.13,74,2709.64,18119.09,10,28,9,22,14,393.76,94.33,1,4495.99,6,8.0,0.0,0.0,0.0
1530,30,Silver,North,Online,Self-Employed,54218.18,7,2981.38,18924.71,12,33,11,25,11,263.19,39.41,0,5078.9,0,7.0,0.0,0.0,1.0
1531,37,Silver,North,Phone,Unemployed,42347.59,59,4217.52,29502.91,25,37,13,26,5,485.58,54.53,1,1893.25,2,8.0,1.0,1.0,1.0
1532,65,Silver,North,Phone,Unemployed,59117.61,87,5483.27,40360.03,13,27,18,22,5,168.92,39.58,0,4975.28,2,1.0,0.0,0.0,1.0
1533,30,Bronze,West,Online,Unemployed,41037.82,84,11346.72,30111.26,0,25,13,18,3,353.81,72.07,0,3534.63,0,8.0,1.0,1.0,1.0
1534,51,Gold,West,Branch,Employed,55889.51,71,7352.63,15868.93,19,36,16,24,5,304.17,28.95,0,2245.5,2,5.0,1.0,0.0,1.0
1535,32,Silver,South,Branch,Employed,34247.2,14,24915.6,12278.25,27,28,10,20,7,362.66,58.31,0,9745.53,5,9.0,0.0,1.0,0.0
1536,18,Bronze,North,Online,Retired,53386.82,45,0.0,22664.24,3,26,13,20,1,257.43,33.71,2,5960.01,1,10.0,0.0,0.0,1.0
1537,40,Silver,South,Branch,Employed,43601.43,52,22391.78,19657.98,7,28,14,27,5,365.09,98.91,0,0.0,0,1.0,0.0,1.0,1.0
1538,22,Silver,North,Branch,Unemployed,56672.8,31,10757.16,20055.88,6,26,13,15,4,189.61,36.05,0,4755.28,3,1.0,0.0,0.0,1.0
1539,22,Bronze,North,Branch,Self-Employed,46099.46,68,22637.14,24353.52,0,32,9,11,2,484.5,48.4,0,4557.43,0,10.0,0.0,1.0,1.0
1540,69,Gold,South,Branch,Self-Employed,95610.3,89,381.32,10552.19,16,28,15,9,4,526.6,53.68,0,9545.83,4,1.0,1.0,1.0,1.0
1541,45,Platinum,South,Phone,Unemployed,51219.16,78,12555.29,8788.1,3,34,11,29,5,181.78,5.0,0,3346.09,2,7.0,0.0,0.0,1.0
1542,69,Bronze,North,Branch,Employed,58013.12,95,0.0,24397.59,28,27,12,23,10,334.16,50.72,0,4211.51,1,5.0,1.0,0.0,0.0
1543,62,Platinum,East,Phone,Self-Employed,54577.26,96,16444.59,13410.98,7,34,10,20,13,288.03,79.85,1,3280.75,0,4.0,0.0,1.0,0.0
1544,52,Platinum,South,Online,Unemployed,52497.4,62,22215.71,23818.39,22,29,7,23,13,98.0,53.38,0,11588.21,2,4.0,1.0,1.0,1.0
1545,57,Platinum,West,Online,Unemployed,40546.52,92,10920.05,20761.9,27,24,14,23,7,20.0,64.92,0,2926.49,1,3.0,0.0,1.0,1.0
1546,22,Gold,South,Branch,Self-Employed,24113.43,11,20386.31,17458.37,23,23,13,25,3,463.26,44.61,0,11124.11,2,1.0,1.0,0.0,0.0
1547,50,Bronze,North,Phone,Self-Employed,45388.09,64,451.31,26943.02,24,24,12,19,3,377.29,70.8,0,7932.75,4,5.0,1.0,1.0,1.0
1548,22,Platinum,East,Online,Retired,82029.82,38,10339.41,16245.9,6,32,7,25,14,224.44,44.56,0,0.0,3,7.0,0.0,1.0,1.0
1549,60,Bronze,North,Online,Retired,62472.48,11,20767.84,19360.4,25,31,15,21,11,222.28,60.24,1,7810.78,2,6.0,0.0,1.0,1.0
1550,30,Bronze,West,Online,Unemployed,53757.71,2,14263.16,14608.1,15,35,8,27,5,214.32,58.44,0,4979.82,1,4.0,0.0,0.0,0.0
1551,67,Gold,South,Online,Retired,67898.63,50,1782.4,15010.38,16,32,9,21,14,93.3,103.25,0,2121.1,2,7.0,1.0,0.0,1.0
1552,39,Platinum,South,Branch,Retired,61824.37,86,21780.6,18599.03,1,28,12,17,4,261.72,18.27,0,11153.62,4,2.0,0.0,1.0,1.0
1553,32,Platinum,North,Phone,Self-Employed,57963.41,3,19561.93,13491.88,16,28,10,21,10,302.21,24.45,0,5504.89,3,8.0,0.0,1.0,1.0
1554,62,Bronze,North,Online,Retired,52906.98,75,7169.4,15829.77,15,35,7,16,9,221.31,42.18,0,9718.61,1,1.0,0.0,1.0,0.0
1555,57,Silver,West,Branch,Unemployed,45433.13,14,2102.19,8887.45,5,34,9,22,14,428.45,50.31,1,3897.26,1,6.0,1.0,0.0,0.0
1556,39,Gold,East,Online,Self-Employed,41369.94,87,3532.15,11466.55,7,37,7,23,1,213.54,15.47,0,4630.4,2,8.0,0.0,0.0,1.0
1557,37,Gold,West,Online,Retired,40130.63,11,16195.13,28735.7,7,26,9,12,2,366.29,38.6,0,5326.65,4,2.0,1.0,1.0,1.0
1558,21,Gold,East,Online,Retired,55815.2,39,12840.45,25829.87,29,29,8,18,8,375.54,48.61,1,9400.9,2,9.0,1.0,0.0,1.0
1559,63,Gold,South,Online,Retired,49974.29,83,4856.27,16152.14,9,24,7,20,2,245.74,10.57,0,7637.37,3,8.0,1.0,0.0,1.0
1560,50,Platinum,East,Branch,Employed,53000.51,14,8942.45,18054.12,5,30,10,19,12,435.5,79.47,0,10737.93,3,9.0,0.0,1.0,1.0
1561,52,Platinum,East,Phone,Retired,30096.84,18,7250.75,11839.79,15,33,15,16,10,305.45,42.22,0,0.0,1,9.0,1.0,0.0,0.0
1562,18,Silver,South,Branch,Retired,75403.21,11,8598.06,17568.76,11,16,15,20,6,200.79,36.62,0,10250.63,2,7.0,0.0,1.0,1.0
1563,22,Gold,South,Branch,Unemployed,45765.32,52,2841.58,9319.98,11,39,7,22,2,500.21,5.66,0,0.0,3,2.0,1.0,1.0,1.0
1564,22,Gold,South,Branch,Retired,61898.94,17,15819.57,25980.98,16,30,7,19,13,164.2,42.47,0,8741.1,1,1.0,0.0,0.0,1.0
1565,25,Bronze,West,Online,Employed,62795.23,63,7735.68,24708.49,3,36,5,16,3,224.82,5.0,0,9154.09,1,8.0,1.0,1.0,1.0
1566,59,Platinum,South,Phone,Self-Employed,56887.42,53,18173.97,13092.0,15,32,12,17,4,213.71,48.64,0,7209.22,4,5.0,1.0,0.0,1.0
1567,36,Gold,North,Online,Retired,41858.02,41,13338.95,34889.66,9,26,13,17,5,310.77,51.0,0,5803.72,3,9.0,0.0,0.0,1.0
1568,28,Silver,South,Branch,Retired,52032.37,29,1459.21,7092.97,5,33,10,18,3,341.45,95.39,0,10024.78,0,9.0,0.0,1.0,0.0
1569,64,Silver,South,Online,Unemployed,68547.34,97,3228.77,4811.53,8,30,11,12,9,338.84,34.26,1,6366.1,1,9.0,0.0,0.0,1.0
1570,51,Platinum,South,Phone,Retired,77721.64,77,10327.02,12894.78,14,27,12,21,12,182.56,66.2,0,11815.67,1,3.0,0.0,0.0,1.0
1571,44,Silver,East,Phone,Retired,42662.66,96,1622.3,8010.52,11,36,14,25,2,279.94,58.5,1,3022.03,2,10.0,1.0,0.0,0.0
1572,67,Silver,West,Online,Retired,67898.63,50,1782.4,15010.38,16,32,9,21,14,93.3,103.25,0,2121.1,2,7.0,1.0,0.0,1.0
1573,67,Platinum,South,Branch,Retired,51609.29,79,14212.89,7319.98,5,22,5,11,12,581.6,42.13,0,1597.69,1,4.0,1.0,0.0,0.0
1574,40,Gold,West,Online,Self-Employed,17586.31,72,10547.64,3158.69,19,30,16,18,7,190.72,17.8,0,6095.33,0,3.0,0.0,1.0,0.0
1575,62,Gold,North,Branch,Unemployed,41810.57,4,10817.58,29498.77,3,25,9,24,9,250.44,5.0,0,8807.0,1,10.0,0.0,1.0,1.0
1576,49,Silver,North,Phone,Self-Employed,57660.14,96,19293.02,22718.82,26,25,11,31,5,383.26,29.45,0,4814.63,1,8.0,0.0,0.0,0.0
1577,40,Silver,South,Online,Employed,71336.34,15,8255.51,12825.14,21,24,7,23,8,355.5,69.87,0,4561.92,0,10.0,1.0,0.0,0.0
1578,67,Gold,North,Phone,Retired,48446.2,21,10200.73,15720.02,7,33,9,16,2,357.22,45.17,0,0.0,1,1.0,1.0,1.0,1.0
1579,29,Platinum,West,Branch,Employed,64958.98,82,11169.5,18422.37,29,38,13,19,14,316.73,35.33,0,0.0,4,3.0,1.0,1.0,1.0
1580,57,Silver,East,Branch,Self-Employed,10000.0,74,0.0,11075.44,16,28,10,19,12,230.55,22.4,0,10911.65,2,9.0,0.0,1.0,0.0
1581,19,Bronze,South,Online,Employed,68796.99,88,5681.49,20229.23,18,28,13,20,11,566.52,55.6,1,7797.1,0,2.0,0.0,1.0,1.0
1582,42,Platinum,North,Online,Retired,71546.44,32,0.0,11841.02,17,34,11,25,11,648.12,45.49,0,6596.18,2,8.0,1.0,1.0,1.0
1583,44,Silver,West,Online,Employed,60907.52,16,5785.59,17439.79,4,26,5,17,12,249.34,60.62,0,9478.48,4,5.0,1.0,1.0,1.0
1584,22,Silver,West,Phone,Self-Employed,68552.49,45,8002.88,33114.66,17,28,11,17,6,202.84,67.95,0,4482.44,2,1.0,0.0,1.0,0.0
1585,43,Bronze,North,Branch,Retired,51871.28,4,9648.3,10565.52,27,28,11,19,8,286.24,59.97,1,0.0,0,10.0,1.0,1.0,1.0
